"","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19"
"1",-0.1987525443489,-0.657220815085571,-0.474320086150121,-0.693386821828401,-0.650462508664377,-0.896929363706793,-0.981857561864727,1.08175322743752,-0.832004272270071,-0.268757281905379,-0.244831441754114,-0.638848578789056,-0.730041376584036,-0.575232509702547,-0.267818150439633,-0.545211651166079,-0.507155680439154,-0.409190553913694,-0.0818014697645007
"2",-0.784605464917493,2.84643546060562,-0.645025234567745,-0.369560623841016,-0.609436070200828,-0.401874594537966,-0.49737337646906,-0.351302393679668,0.669313574605048,-0.020900776686017,0.635334367382673,-1.0983209153532,0.769805770869668,1.04327753317874,-0.318711163806261,-0.374773255599172,-0.770045741433738,-0.280432199196891,-0.0529817601700869
"3",-0.51634317911032,-0.534694733756266,-0.401884616482894,-0.00487166114317869,-0.397733967592124,0.487929620489538,-0.473070595520173,0.698211448239248,1.45889219021969,0.508403565512294,-0.7045893816951,0.0037299336168037,-0.366794071269029,-0.472694837494056,-0.288616683906735,-0.408444503582147,0.569585205437789,0.755880869985002,0.385276336268999
"4",0.523634515677181,-0.303731877649053,-0.410791356701143,0.721353970547143,0.530724369059915,-0.00870881846081828,-0.198878359495993,-0.646083365574255,-0.595683375302585,0.219948510019375,0.179060927399903,-0.39435861675106,0.24478489592087,-0.230615378612809,1.43581188786452,-0.488578075680659,-0.326889238037606,0.0402096573266389,0.473501396481483
"5",-0.07555878358516,0.793973758770394,-0.382926491459002,-0.235728586432222,-0.00583662880240837,-0.107203899954302,-0.893496353497755,-0.569198067395154,0.607455260459158,-0.934986256286911,0.0812027740766418,-0.539316873086533,0.0631017284899356,0.119480194827687,-0.164780642965715,-0.451967847455551,-0.713523297217748,-1.00880223468247,-0.685105078825506
"6",0.190782516882585,-0.0212991712214428,0.0409895632977277,-0.186855622816478,-0.511738395149713,-0.392164695151931,0.0283136994161991,1.9823404952089,0.149068027993857,0.148842462614377,0.130336351975732,-0.423564708297226,-0.621504008256134,0.166245284787135,-0.181230269071261,-0.0151944984309542,1.87028478960439,2.04366635677766,-0.225420680515068
"7",-0.368527636152441,-0.466148204496409,-0.405375474912714,-0.758339790428682,-0.651122180876112,-1.36343310457827,-0.682380357058054,-0.425579573593268,-0.575786693803849,-0.631783833337594,-0.445565722327741,-0.317233576250933,-1.15920916659637,-0.494689063594129,-0.321062672041276,-0.529214902289932,0.633527699762977,-0.148665089976741,-0.481278695249301
"8",0.0333089186193058,-0.163713750897606,-0.230562984925276,-0.347336960593862,-0.618277883567573,-0.474436694156883,-0.453674731416288,-0.608133982617824,-0.501947214472828,-1.08811073250399,-0.174638629226439,-1.06131474924115,-0.694972780058384,-0.357515152136109,-0.344153534565195,-0.555690874625475,-1.06761700145443,-0.862663697298499,-0.775573647568397
"9",-0.238161078115916,-0.326408318470474,-0.387159567898782,-0.0829916568437024,-0.554416394146693,0.104371900591793,-0.0569782427591701,0.0418620376734361,0.0598078490866747,-0.759958224336565,-0.366621371017729,-0.974536834284181,-0.576153072468082,-0.462205259994777,-0.292391618118697,-0.527503002393119,-0.898892641396759,-0.667796533144471,-0.409938911599484
"10",-0.29238956349389,-0.67050200309453,-0.379089728416738,0.167563273063134,-0.446494160815597,0.162206665664759,0.0537925957021136,-0.761717091430537,-0.956188104964055,2.4758737258926,0.405840671673139,-1.09144313488778,-0.142482457489914,-0.685734746023543,-0.395855768915408,-0.275486676033181,-0.330736935116441,3.54639184731097,1.71053402404787
"11",-0.233546613870013,-0.0893781393297685,-0.322458778589393,0.0547177765199489,-0.611114612566801,0.387949905934174,-0.324868298161165,0.0180185000991127,1.53887176096331,-0.62060914293296,-0.528086666280295,-0.417699123248711,-0.443498234049664,-0.333920932913457,-0.317374782294156,-0.458663783448979,-0.386391747268523,-0.780344231966727,-0.217513911618609
"12",-0.42898759392197,-0.398520727174893,-0.031443320776126,-0.407520907583225,-0.515933579619521,1.64177303974194,1.24753090798238,-0.320386327294777,0.114550973334573,-0.632600592681226,-0.843316972156024,-0.8155670844293,-0.230835457933313,-0.573426492964774,-0.214027065150876,-0.380063146259722,-1.42383563546395,-0.820577247525234,-0.549507986250155
"13",1.15013925295093,2.43088434297873,-0.385182765756034,-0.00170367177907066,0.713016125441396,-0.528246701306728,0.964896144893611,-0.659883319263846,-0.390524108435445,0.809641360284692,0.0888975116330581,-1.33886075359894,0.882942350225191,0.221571370295299,0.778564190090576,-0.296555838899508,-0.433426540761654,-0.476077504945108,0.769331618709695
"14",-0.179794474972082,-0.107843595468636,-0.270425711673337,-0.0445569424996023,-0.616219053981086,0.292943454929543,0.171798469181074,-0.436429786165422,0.366539012989614,-1.00333698598285,-0.378942103883064,-1.07455416333561,-0.750159339187358,-0.500941587295108,-0.391691300061654,-0.559489778549243,-0.695539781278579,-0.784856643165134,-0.676704361146081
"15",-0.706766741833406,-0.681584037408499,-0.245859924278755,-0.0452126588129858,-0.619376787308986,-0.147761257433491,0.967940220417076,-0.340542750372812,-0.767234638391985,-0.391920683408771,-0.26346454714766,-0.484145266559172,-0.577777414167678,-0.474364693217046,-0.0435045663535884,-0.398692231728358,0.228659777190565,-0.478146400096795,-0.650744313706964
"16",0.960496322933117,-0.217456146311495,-0.265715303197421,-0.384997835628122,-0.502069925287073,-0.288674830060886,-0.560104290493482,-0.502825336117004,0.192980537067719,-0.643862100191687,-0.0913637837796719,-1.02891727738046,-0.549816891781607,-0.579661774176348,-0.253549227411553,-0.377677055240249,-1.05575630308616,-0.584100408097278,-0.722246778251982
"17",0.0615282672319608,-0.0222879808896862,-0.247317063498862,-0.588989751768085,-0.630947421097646,-0.336285727915281,-0.842832982634252,-0.722060829133708,-0.515919766791705,-1.15178615136103,-0.214330301172138,-1.23864226034009,-0.576412370572962,-0.352832503053853,-0.379491116446168,-0.321352283139667,-1.44126802384711,-1.11788859361163,-0.839466282060792
"18",1.61153112390984,1.15043405290745,0.0784775843490578,-0.10055646305062,2.21028455264144,0.37893869972063,-0.11400752863788,0.163426286957786,0.373705539376069,-0.443027398537268,2.9248368485041,-0.466979429027145,3.51851831866902,3.89681210565432,6.51738695092775,-0.315237565513796,2.03000811005664,0.429069051685696,0.793788343526952
"19",1.39587852239549,0.289479485581148,0.12805043034936,-0.393635788031914,0.750856384115812,-0.628497235776193,-1.00392477724541,-0.232462444141007,0.263315811071275,-0.655663452188153,0.509476541753664,-0.333641310245598,0.182360044025114,-0.266285932733697,-0.0669386637796766,-0.449363390746045,-0.60763623443656,-0.628929663803936,-0.883379110394167
"20",-1.19993159705245,2.43982681883823,1.19410051856493,-0.0160900564080325,0.0446004996409497,-0.430917469195814,-0.473856717359747,0.0335127204221883,0.390854163590704,-0.0548363422774181,0.208981780630895,2.1791100954636,2.172334255309,3.8289541100329,-0.161585098979019,0.518814187671299,0.263414906896093,-0.385706764000118,-1.21452830537462
"21",-0.340318796394678,0.709854195519954,-0.53420644935404,0.00314206064503761,-0.626169885233913,0.791582872264279,0.0927223961066113,0.530218885623268,-0.00900992851638327,-0.898976067060978,-0.058451233381722,-0.854828697119052,-0.188430026932676,-0.231682969244277,-0.339059602936651,-0.0882548751013806,-0.787912975650714,-0.879888075570469,-1.0497090958515
"22",-0.38967865703297,-0.288323104900607,-0.402044425369376,-0.230907184077378,-0.449545184872365,-0.809032130969154,-1.04441024288823,-0.479801493163282,-0.447704327013077,-0.126881924251125,3.46038389437756,-0.68887915531151,0.392882589386859,-0.429441670307096,-0.317892486866842,-0.189942520720735,-1.10520649101843,-0.036997883814749,-0.286283580571506
"23",-0.418912106131851,-0.535276356391909,0.163678477424659,0.674937412296176,-0.616060863851347,1.46531302514279,1.66391059425073,-0.12738802077861,-0.392229350528577,-0.25359664815707,0.0272847949072785,0.819855064736496,-0.179809077877429,-0.228316153248056,0.165828698726353,0.117530018661442,-0.0491701229626677,-0.351385944623332,-0.547752533244118
"24",-0.434877129343664,0.0416721821677373,4.73100202205953,-0.37686693911726,-0.637285521339538,-0.268060182743324,1.41105945652006,-0.46912780777991,-0.560858651355959,0.766150824451101,-0.674889314091812,1.12684411691639,1.79602831343873,0.297792045885487,-0.297670308404055,-0.323052357803421,-0.849444330938758,0.325611689162981,0.836017971822298
"25",0.167280022614515,-0.416585047925706,-0.290118817841909,0.0410804544376046,-0.579488317512477,0.428717540533226,0.0468422743482656,-0.174864846202362,0.881939421373079,2.59846393733048,-0.484338224558168,1.03661490425076,-0.673715013296748,-0.222488563487189,-0.268422572457831,1.07103183916082,0.869797008424254,2.14672430621294,2.81460147172848
"26",-0.246503682089747,-0.518817327662448,0.297801855420857,-0.226740505960725,-0.567898109915871,-0.622742900799676,-0.795953578106883,-0.310793918491396,-0.500368136513022,-0.671772364428346,-0.239971667878482,-0.219937767095004,-0.281627551341449,-0.588521411729031,-0.32622975398795,-0.412721157437668,-0.580425114582942,-0.754958518836849,-0.785145746782864
"27",0.533587617069142,-0.162433487721363,-0.282692490022637,-0.12948570328705,0.643359240740631,0.0639194916793322,-0.279548374192837,-0.165107621243221,0.312910313637802,-0.123284116626254,0.33895348527015,-0.260898098776565,-0.0831549932972431,-0.182364981086218,0.179403432147832,-0.382062349820764,-0.0211707373791038,0.206301333826729,0.0279506439046534
"28",-0.325246501178725,0.930247134327117,0.589897571921292,0.165203432952125,-0.329202727327855,0.282745493822954,-0.962621330371408,-0.735648519630264,-1.0034439592647,0.632128327584003,0.312357947140772,1.13432616841388,0.779541124543385,0.487777844166441,-0.391448144149574,0.180335668712701,-0.119314629871647,1.38292003439982,0.0848381044799349
"29",0.0349162894939733,0.0145499465750415,-0.314250113818345,0.164050994762303,-0.598410044237082,0.0118767099941259,-0.548323888997412,4.49080203997861,0.200008423374926,-0.0670732812265765,-0.250130658861216,-0.0122725091630273,0.0899034464712639,-0.465347636252423,-0.347421339372537,-0.413430712855803,0.15777381294227,-0.475893143097413,-0.450019062491663
"30",-0.675627954191966,-0.690862797437418,-0.294239553642387,-0.27162633871698,-0.653098644403562,-0.0311554513032819,-0.694169344393639,-0.513062773658583,-0.656298120187666,-0.943781371138419,-0.68592983689508,-0.673644187366355,-0.518017242677625,-0.606477891244413,-0.389893642782478,-0.478268993577266,-0.900189345451574,-0.756508741628233,-1.08603395033267
"31",-0.556122762758583,0.234244337965634,-0.227054931922444,-0.217718894567672,-0.632777954567679,-0.623835419684609,1.22498299769098,-0.530045791304969,-0.853461481653182,0.160173703125289,-0.757289457988359,-0.64416694167741,-0.53704826787943,-0.0474072572172498,-0.339901784248464,-0.432030175583604,0.628773030759648,0.236950606230128,-0.366996380699528
"32",0.346851384213573,-0.249575495960413,-0.0531980110061925,-0.663498846781264,-0.646453554626083,-0.0855726337383193,1.82545516231243,-0.498430190724325,0.0932139170124914,1.66805179893578,-0.699736662041673,-0.224440408657346,-0.803185366930327,-0.489202574314092,-0.320314579780512,-0.475926447857842,-0.284789988918903,0.0519444378720069,1.67961898579277
"33",-0.343424235357568,-0.593972339865227,0.44666320302804,-0.223217387933517,-0.652360682129698,0.149235416765901,0.825009582981733,2.3773670770956,-0.866058048519769,-0.713252442820125,-0.580211230882171,-0.557947744511628,-0.382305167645186,-0.476283127279998,-0.402985267066231,-0.323131180625244,-0.246999791243983,-0.94951213791388,-0.852743632989384
"34",-0.199724476458994,-0.766344090302123,0.00584119798033714,0.0648385716613505,-0.600475613680498,0.123263369195881,-0.957882155030724,0.0159689023378082,-0.362183110573707,0.352978160000375,-0.201248262538702,1.87910367876813,-0.141630671846758,-0.564197117998199,-0.364737419065834,-0.435234254936407,-0.0625280053757353,-0.236481071388544,-0.561237202430236
"35",-0.0417334441001902,-0.0177882415521685,1.06448383486574,0.0654326705603537,-0.620068753753494,1.26136154195303,-0.767462998530111,0.0284768728867843,1.44094451801056,-1.23598695170846,0.283662040350137,0.322876672498568,0.382925136255508,-0.189900730389218,-0.199699293339035,-0.0330765142086645,-0.925627648746652,-0.780026219655464,-0.663588041014156
"36",-0.391901901403398,-0.329025732273216,0.79646381782556,-0.318837194541544,-0.0936797367214126,-1.02479917433653,-0.876108110447585,0.123354850963398,-0.762318363212354,-0.683045536843473,0.253979008466739,0.95268779135072,0.283987790609426,-0.226550000524891,-0.157539172921782,-0.491271355539277,0.396987978028966,-0.170910792480682,-0.556136129582252
"37",-0.280653448142325,-0.559257103768099,-0.0683633387315381,-0.713075718562556,-0.63325057862018,-0.677616942406041,-0.581528701274574,-0.637778245024641,-0.790511906031267,-0.177324533842768,-0.447858728377127,-0.729489271680277,-1.13085365389937,-0.378333173446774,-0.352408259346234,-0.288606449581106,0.779825672584764,1.41328695204854,-0.121499995493027
"38",-0.232473679842979,-0.81994106935721,-0.280696537268798,-0.320707551758762,1.1668854654718,-0.238092896597124,0.0573222303396812,-0.460416286744409,-0.46712099378674,0.0426999200669856,-0.288926893463879,0.663621508357017,-0.325765895719744,-0.142954889885039,-0.307797905849714,-0.398284593847594,0.0346171324378066,-0.245012859829719,-0.00564485887828481
"39",-0.482273499369946,-0.5361158483585,-0.715368536707903,-0.450787708127682,-0.557367838583198,-0.684361942990834,-0.507626876151159,-0.383658671620226,0.34189192818577,0.221084665859495,-0.698758617278171,-0.900322972258466,-0.563085612549771,-0.757971277445482,-0.312106190260162,-0.407130706291316,-0.244133371895491,-0.33206072114186,0.19943867144288
"40",-0.74035514805991,-0.539382335121611,-0.459171753587589,-0.391068082875639,-0.619223119175801,-0.78114648574894,-1.07643319699291,-0.549710680935147,-0.606155937937023,-0.936088955322957,-0.0875129627115578,-0.749190055302194,-0.482713108892307,-0.596209183861762,-0.361848843357873,-0.498572643267851,-0.710543886493653,-0.839827757609517,-0.858291233548729
"41",-0.670590082100248,-0.423518176712258,-0.292839242747324,-0.0809460791249984,-0.622886619005177,-0.356757057391928,-0.373909735919139,0.578826616329256,-0.0347795619242993,1.81330314867173,-0.365344044385397,1.82420694236117,0.0175563025664284,-0.363707415469734,-0.235874283012575,-0.108444817338265,0.806578964174183,0.737977768830065,1.11470323006291
"42",0.230934936034967,1.1943825015818,0.0425491292900383,-0.305281372310491,-0.200416466738693,-0.333814084350774,-0.619211254929572,-0.45036298341356,-0.215752594063638,-0.317705101717278,-0.149434128933756,0.293032094835961,-0.277548650326713,-0.0444846773681911,-0.315261889248899,-0.486804915900461,0.0139593942869656,-0.22078994162139,-0.245387307278521
"43",-0.105769066306819,0.294409465151641,-0.291978422309266,-0.0241540639009223,-0.287370516604647,-0.186765148543362,0.0919565341827162,-0.151541157426097,1.03920512882608,-0.267704628887708,-0.388716492168915,-0.233693170411368,-0.681905986614308,-0.196254255173705,-0.347075897700249,-0.502012646139517,0.56445655042531,-0.000239740612040282,-0.0160652335036542
"44",-0.0427444420206856,-0.452632084469142,-0.581445638963049,-0.246618094776545,-0.206239323146365,-0.667964952494927,-0.963865578209764,-0.222238307098424,-0.309209195298891,-0.375581817331184,1.81127375102077,-0.556759013237673,0.0324699318230814,-0.566417991980011,-0.321438044998151,0.0795067237188016,-1.18674678918499,-1.02816719042683,-0.468560110473645
"45",0.0464875399863652,-0.313013829879266,-0.226633709034868,-0.140611048232214,0.386077335737959,0.107344484181663,-0.0110043073063976,-0.433922740526998,-0.0443059018637015,0.311533605942898,-0.108451842849964,-0.617816903692611,-0.357141652541881,-0.063846325279502,-0.336861953478941,1.1095967480579,0.0474699357902245,0.419071126521125,0.755540069398836
"46",-0.396629006429694,-0.247830406188082,0.187129665054051,0.0689043969545764,0.282783581350084,0.99723997565832,-0.180675388899423,0.175593107364148,1.28397676640538,0.810529606151627,-0.552791495132123,0.503527053913841,0.378794167738176,-0.172640656315966,-0.219661348589532,-0.409666018654527,0.232136942458878,1.28749143873427,0.738685246249792
"47",1.16100254553568,1.24340484665759,0.701966901110777,0.148548614289017,3.6798354741239,1.0545015004011,0.34978856649904,0.14774040627498,0.790741104961749,-0.469498426760306,1.05576089293167,1.78182838365313,1.88336212171972,0.944724794035004,-0.169739130828157,-0.345668954337314,-0.808016583013906,-0.663069094376055,-0.146096089720487
"48",-0.382302294523437,0.0900758289716465,0.763420549957058,-0.405414315874846,-0.602167436671016,-0.691362450782327,0.103110120222231,0.433371628893752,-0.769318578304141,0.188998216900107,-0.497071070369902,0.968620195434575,-0.357907808010392,-0.286539204669462,-0.34261315811294,-0.517557500896313,1.15348797235588,0.298386561544149,-0.423807113623201
"49",-0.485433651804967,1.29667775514641,-0.589030924067293,-0.119690978917121,1.38538851363572,-0.114685044305371,-0.231810750852962,-0.460480690820107,-0.30176209045989,0.232875690912606,0.52982157931332,1.18885070723031,0.965744483770335,2.866160884256,-0.272904800657901,1.79700372562831,-0.251936907309813,-0.509478072261155,-0.146432044454884
"50",-0.279898049732718,-0.769344917319546,0.12097035105178,0.789532981965769,-0.571921566385629,1.84458489350404,1.54351348589537,0.98541621479043,-0.379337524947349,-0.510371577328718,-0.44167610442344,1.43152297362512,-0.777354327758865,0.0196436497428096,-0.115333720305387,2.16716275895839,0.847223323770247,-0.602306197112645,-0.171447935860936
"51",-0.546322893341177,-0.797356491401747,0.034701847763794,-0.183259574078158,0.699917431706987,-0.460835704131763,-0.0959128518118365,0.0572200834877701,-0.894784878595577,-0.172364806296014,-0.596306244662221,0.70393621739901,-0.248152147159017,0.0101341609234665,-0.102688320603648,-0.195205960412334,0.969163605055592,0.45733102033458,-0.457178834593659
"52",-0.118955294253305,-0.826383489924081,-0.250743033932172,0.244450979774579,-0.26329344206216,0.868559200036283,0.340721039514345,-0.371651366367979,-0.578978141826235,0.92306896616273,-0.25084165680969,0.639503004114247,-0.674870047576741,0.0766538418854401,-0.269876503802424,3.0337743396358,0.56484057271076,0.49570299581155,1.37106672965089
"53",1.21842208690106,-0.0588973583213522,-0.172861784977573,-0.219520894860852,0.839431888228411,-0.767760718919781,1.04706972700344,-0.299720965302119,-0.168656139851736,0.461756898086826,-0.0954753473116322,-0.102159378836666,-0.111623205920051,0.269002845895617,-0.0309432485649961,0.101782232468229,0.4423605388649,-0.00533069800646778,-0.355028534249709
"54",-0.0785332075174161,-0.438381900141653,0.64492197075327,-0.0875574959399619,2.44859469389159,-0.212597566985408,1.78872352572475,0.556642644091808,-0.448843891058658,2.97743589861402,0.632457414421762,0.884238231691669,1.965735357118,0.540786573125417,1.52070627806037,0.799292641854967,0.70657833398582,1.14000722607113,3.75279989380894
"55",-0.730929372913047,-0.295666826360131,-0.288045199945367,5.55275174284872,-0.603230207413572,0.884799163843074,2.62492721139756,1.11175809984976,0.350545793102376,0.74375286329178,-0.258314588587098,2.5691799214861,-0.0670325569465964,-0.0509766291246049,1.32915988996263,4.83247471432504,2.88659071586366,-0.176768184782101,2.06830112773539
"56",0.204043809528759,-0.0878116792347936,-0.0403850980923043,1.38638496521115,1.58409360293861,0.59634805666969,1.07419275804828,-0.0487084978218782,0.859779626938395,-0.0675483953287647,-0.129975076859981,-0.217430151208481,-0.198531881715741,0.427108771165527,0.0659645680185535,1.49722017067992,2.18796080649556,1.95130453978321,0.333309948386866
"57",3.910376472297,-0.533796781647645,-0.19655936275318,0.0674373007056578,3.16054044228114,0.188737250777306,-0.113142499922917,-0.241587191648427,0.105795203149478,-0.801662886284335,0.634850273871958,-0.195518080310488,0.475595384785251,-0.0158569342070098,1.81974953092952,-0.213960144542661,-0.182520804395372,-0.640090329262528,-0.908195278328392
"58",0.310506223727819,-0.419814239703624,-0.269909742946961,0.287481047268278,1.02496306574344,0.292519564170105,-0.588667874468581,-0.545471888953979,-0.133729126206566,-0.379918913450517,0.0595045516571783,-0.529780090996678,-0.423232797775265,-0.360521419538526,-0.228730797083235,-0.509377748827593,-0.355275542443789,1.17080500920043,-0.200650192342087
"59",1.06959168617178,1.34838594740953,0.574265036258998,0.342115127350421,-0.139830388493942,0.775330443793369,0.281993511680566,0.206243777454634,3.80616126819085,0.427864845018026,-0.318854644876891,-0.200096407398547,0.6079258398112,0.0888909721430739,-0.303413439240447,-0.216669412646864,0.444605087752384,-0.447153748192966,0.286817597335169
