"","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16"
"1",-0.185009476853103,-0.590406867892004,-0.359077771703911,1.14457730212454,-0.613365726611782,-0.521613517856941,-0.595741582401201,-0.454270185304739,-0.174897087666482,0.763471558656862,-0.318399017798978,-0.294078875976598,-0.454120780215383,-0.283816211239453,-0.484580879510525,-0.271429157541356
"2",0.497129843601506,0.0287315473651695,0.225426509187348,1.26458685509918,0.404547843291932,-0.355748784685691,-0.274347750215837,0.263170001240707,0.00127908219382418,0.959488709916424,1.53630981032586,-0.164567202032531,2.56535677139698,-0.250488283153177,-0.469471846356268,-0.179316004942754
"3",0.0648394026935318,1.19561813641969,0.507708505877037,-0.521286777514464,0.220234495670077,-0.593901289398378,0.28509613809235,0.0191820604112776,1.4108993080888,1.29752456284405,0.310758847446998,-0.0950663868428108,0.491735217864401,-0.263976101022986,-0.435162938594289,-0.705056581399738
"4",0.0204392843698662,-0.660572922631553,-0.557671737586095,-0.640699498469825,-0.329324304816888,-0.846918546986061,-0.577904441133684,-0.420221810957779,0.20216368907228,0.423094128350164,-0.192918586272265,-0.476690480580548,-0.401947591357479,-0.176326480457051,0.952693727329096,0.423914833285204
"5",-0.0919160296349786,-0.165223684316095,-0.368866997568584,0.81914221026098,-0.812022118332061,-0.955063268084266,-0.582189185499268,-0.81700227993185,-0.523759546224867,0.374661111495735,-0.216628565578223,-0.307464034042217,0.791183783701102,-0.720108376868073,-0.838516471354172,-0.876761037247831
"6",0.663381819087415,-0.424730503510125,-0.254769318801021,-0.247049602765131,-0.360505150967158,2.96370149976846,-0.0160365338835466,0.0228894359388583,-0.175191895091211,0.520334157552156,-0.0934981634022613,0.414059258255338,0.120156973890215,-0.0639758635674731,0.304390926482779,0.906015436903059
"7",1.67034424751716,0.29273431353746,-0.452202019559097,-0.135994088550739,-0.370654793550074,-0.179540277063465,-0.494354862689205,-0.555739521539586,0.736854033200098,0.95757441931614,0.0420255767427691,1.56353860605173,-0.769624612623535,-0.934892329074055,0.363112061530841,0.396119434623642
"8",2.30179265605009,-0.408097386117937,-0.336318092313446,-0.0225086871394794,-0.549262067950983,0.237938195352631,-0.4624573546379,-0.579347267664666,2.09613478456476,1.18085422652359,0.473628218171645,3.06475999454981,-0.423479197902356,1.06610626728425,1.15161840661347,0.601325164191265
"9",-0.4928567804687,1.56253643304789,0.515970955801537,-0.499168773729647,0.0877801819027102,-0.498840054707406,-0.330728340823686,-0.238707563275914,-0.267593416406201,0.91002165408774,-0.0716400730159864,-0.332791535090676,-0.250305129953626,0.277573662515251,-0.165179358761296,-0.221977110078668
"10",0.390209882045713,-0.299689985874261,-0.325967218554518,-0.458683320073696,0.169844841268701,-0.046739487092385,-0.287246733796978,-0.315334482207032,0.0138545275659228,2.02791196440507,0.0715566381530724,-0.34842006689231,-0.405961214988512,-0.504948634197164,-0.324557120073481,-0.241169902338751
"11",0.507702151882949,-0.599743951691507,-0.119576609985282,3.32376026182119,0.968540937716674,2.18269183407241,-0.123953699203963,1.49193014128748,0.414434802251151,0.496055574388846,0.446164486316706,0.487438247158303,0.597264260887287,0.324601553478009,-0.410320926541227,-0.553822798852991
"12",2.79494646259332,0.215517663987487,-0.489213424766999,0.36396022188669,0.0247008065052063,0.255825089352407,-0.326779264573044,-0.183439260559682,1.48618427370175,0.943109358689014,0.540495045108113,3.10103841911354,-0.127363750847179,0.941067064834999,1.66021519712538,0.911742423656221
"13",-0.178725243929231,-0.164281857588979,-0.283250144526727,-0.638663223957491,1.75545588924373,-0.258267236041937,0.305298789985058,0.251985898070515,-0.314627420674931,4.55026863940497,-0.283582828637532,-0.463417182436494,-0.0620836502209962,0.927142423725614,-0.331685762636559,0.278133768930122
"14",3.84320151848476,0.637713507060577,0.982648846412709,0.809115542386859,0.485999020215871,-0.352520250117232,0.219399260972259,-0.0310724301587625,3.13313472607995,1.52806776359854,6.4174675237802,1.96585193667866,3.55935469065193,-0.090114571714633,1.1866983107035,0.438438980606285
"15",-0.280219345295673,-0.665963873039361,-0.670272147117648,-0.64565932000124,-0.651341138888439,-1.01193961501103,1.39591571097838,-0.773148623885464,-0.34109491392205,-0.725866071480272,-0.419279874177353,-0.413643639265109,-0.568988604769804,-0.277776367117764,-0.417231063212002,-0.102582956297496
"16",-0.420408013795849,0.306955248159754,2.75717937666419,-0.591640582416425,-0.0859176476014655,-0.562200957551063,-0.383470122943616,0.177863652791104,0.311838149773305,-0.56437924115861,0.172854714375058,-0.366953935922788,-0.812225878069969,-0.363043654222602,-0.412933403790502,0.225488046086731
"17",-0.642924636807938,-0.778964739718528,-0.564703631188443,-0.230421571018976,1.34467921882482,-0.463363405627822,0.894533183610062,1.24190293534885,-0.671282072095039,-0.612292897450836,-0.335121936395852,-0.34168604240609,0.187577210743138,0.833847679493971,1.23325560498217,0.985421582537945
"18",0.538982010435672,0.268502521565715,0.0832310239303003,1.26271526142574,-0.191948108628404,-0.0918387774783202,-0.522838348306394,-0.544729515390326,0.0471315767403709,-0.60781209965233,-0.257781996298189,0.925996395964032,-0.450776642074384,-0.417048614101471,0.102710877731423,0.4860853340682
"19",-0.178410916180031,0.211879112058728,0.94725319267167,0.380830046184658,-0.0740270251255346,-0.776278069940915,-0.532080624353766,2.77296206811726,-0.0446672896956086,-0.635186204554267,-0.133773832369895,-0.24282594453703,-0.241848133025408,-0.573523657804616,-0.986959793383687,-0.799627455010592
"20",-0.749590941269876,-0.562509603695322,-0.319927553536175,-0.462490344887723,0.457772060049245,0.282442230289912,2.3057098170191,-0.0568473910700512,-0.0878697661256017,0.0483355681703443,-0.166441724328954,-0.115404007564004,-0.328799636314451,2.62051935806762,1.84790915665037,0.223997414171664
"21",-1.02637216236384,-0.918504264957035,-0.522806554317888,-0.643124136608324,-0.996403586421903,-0.727113501982628,-0.432036700347228,-0.551335243374688,-0.55163986642981,-0.664251473752192,-0.390340619729669,-0.267354428485567,-0.259806821409863,1.06615062740815,-0.170340762055344,-0.492044724606737
"22",-0.311829625993668,-0.128707954158421,-0.241468003235411,-0.606815171205258,-0.47383272890977,-0.336133067616606,-0.51550324966921,-0.249635251521663,-0.329386207094047,-0.640497615280355,-0.273911574549588,-0.415558623298867,-0.850027435206618,-0.938621221639847,-0.821242294621338,-0.958171714662148
"23",-0.415786063428734,-0.614602374465862,-0.424938182438939,-0.493848190003537,0.7191149496201,0.206207459664371,0.159217130549606,0.00849576547201589,-0.515227133685506,-0.690586416687332,-0.333969331545468,-0.398500004115329,-0.813763415732497,-0.832552637699816,-0.690119477469205,-0.460599168399944
"24",-0.0507605394849406,-0.386482201576957,-0.619256669407624,-0.335429243389294,0.64369024986202,0.37437765482094,-0.679588672636346,-0.450219246852039,0.114433405672652,-0.386021187940524,-0.427657204395162,-0.495500705165843,-0.615464486945754,-0.00999164148853073,2.84363466499444,2.22775715501717
"25",-0.548280456997799,-0.0664160300145829,-0.213242863704341,-0.586559290330388,0.853596182051351,-0.205038802653382,0.127681333840031,1.64421821199508,-0.565521793844731,-0.583336740714562,-0.253015564508578,-0.356999974695727,-0.355912515028157,-0.349330968831763,-0.654014455484559,-0.277437355868817
"26",-0.10108885412796,0.0551972135355098,-0.489025655034937,-0.456640378437506,-0.0329116861923709,0.906008439533079,-0.338444510577907,0.645532262623175,-0.675824660802332,-0.609772133160851,-0.320767639309607,-0.430816273016328,-0.690368903634979,-1.02550940683958,-0.961361940002325,-0.50077825731279
"27",0.284912328254404,0.833196501284001,2.86835057402636,1.50250234312112,-0.69897475608372,1.28035022727294,-0.630324408946409,-0.375578852378892,-0.0791298001496204,-0.437829242080479,0.00189953233981721,0.558469410456632,-0.803264728215837,-0.337434401367683,-0.331517489399358,0.907908944545991
"28",-0.455657390282001,0.274553165845484,-0.0371572786336316,-0.578667153548466,0.463510797811238,0.639327094758911,-0.31980155377748,0.35613128195848,-0.51843040161116,-0.676280884863823,-0.385204944335713,-0.460040760843634,-0.833352351716928,-0.746830760910769,-0.681412129912187,-0.778138727116883
"29",-0.448590004126782,-0.434850262096016,-0.55162997118298,-0.596086230748174,-0.52521141319677,1.47306339226912,-0.273916765615349,-0.141407267708501,-0.349639629207009,-0.595802676326667,-0.412410881961477,-0.212011459592586,-0.451299427427135,0.535018517065805,-0.47707559093824,-0.514926810066802
"30",-0.323160798778478,-0.112016901567194,-0.449450307801105,-0.464047081054148,-0.0351560266582158,-0.532244957109728,-0.541386886722953,0.313850602867395,-0.201413389248654,-0.500541407214497,-0.260963457917065,-0.358390888960566,-0.747811440438506,-0.857396022666698,-0.520493002981471,-0.577057573910841
"31",-0.272838333718421,0.301299256581974,0.00814841048529545,-0.617428025209444,-0.487768366631268,-0.800984018271465,-0.674339354723336,-0.643752220343045,-0.330148411658663,-0.36347794621385,-0.294267560714345,-0.471857557202875,-0.963543578446999,-1.37234337626978,-1.09819370395414,-1.00842713934874
"32",2.16282047733686,2.17981744596115,0.947067563801791,3.84013691280636,0.728947072449026,-0.102292575729454,0.313073089135031,0.415565412866847,1.91547600756168,-0.330903548627115,1.00571533869696,4.51338574126012,-0.58664695499902,2.81202522249719,0.366177105212999,0.44042998949613
"33",-0.327130538695889,-0.0108093813407137,0.290846631537479,1.5447673567068,-0.29125781429261,-0.947346995891556,-0.210034370362972,-0.0426316794096078,0.253081412343392,-0.546700161975604,-0.111072979890293,-0.0477026676730218,-0.176105178565441,-0.646838992062005,-0.503488509091787,-0.644072749131789
"34",-0.0203699993481822,0.516553744753651,2.0447042004558,0.42998325916984,-0.00916861371485267,-0.222591452056474,0.141253330676527,0.155137149015533,0.00595345933159292,0.2220198736823,0.854707306138197,-0.454933852838977,1.98031551755624,0.526981109090225,-0.44412916692827,-0.634494788812336
"35",0.00892827609891637,0.776439640660048,0.848379302419889,-0.619722339164728,0.000547585439211403,0.138937794955727,0.681986914636891,0.375522433888041,-0.143359604335792,0.103611479955836,-0.244640469136431,-0.367097344804878,-0.559859412178504,-0.884804714684341,-0.792298005883031,-0.844915898757817
"36",-0.203463115827033,-0.437992273639925,-0.405384397016854,-0.366076482949479,-0.620136551636515,-0.796946890433909,-0.434582380336062,-0.490499612789368,2.29405862418411,-0.355655379856918,-0.184381086134778,-0.378300587915187,-0.491059400337464,-0.720228454595087,-0.126552809109045,-0.214724955816681
"37",0.169923936433719,0.763834847094035,-0.475492935537082,-0.642030643934726,0.119065292106643,1.45366012306444,-0.0571238704262514,0.293514975762495,-0.135650669050256,0.0431450777808167,-0.211745984710014,0.0115610332655714,0.955702669332145,-0.197550153643533,0.0948922174111876,-0.288835520226519
"38",-0.196029965546003,1.67960549522435,-0.0380689607393771,-0.638803823386975,-0.263501499915565,1.62453241962565,-0.375262119181719,-0.44011782591557,-0.666560586730143,-0.348219238468905,0.0646688386404357,-0.438466387210527,0.519152215776634,-0.304760255728029,-0.0109321548182916,0.821796114494644
"39",-0.184272623788247,-0.59131859946134,-0.549567519577586,-0.52829503893117,1.10708613101689,0.0920956128166998,-0.0825596310510318,1.79814720153577,-0.593840295522328,0.977637205131295,-0.287650501867357,-0.386778629343639,1.06855797142117,1.17563479748811,2.19576145152131,3.20973290730906
"40",-0.262370877342302,-0.169081996667464,-0.448682836648442,-0.526209493443138,-0.505672725997884,-0.735162487494111,-0.206290685511372,-0.405179142100813,-0.345540091302547,-0.443775423923772,-0.327895745396232,-0.357000688251022,-0.0826325599865631,-0.813346685980095,-0.641250375467125,-0.633746353787612
"41",-0.313731161994531,0.675528388406497,0.0147766696901564,1.39022344063613,0.00917620932240215,-0.0738673412329027,-0.0293246395439869,-0.0522615423790071,0.0535567324542053,-0.365626113837525,-0.212830796048082,0.147465250429748,-0.0819725820785955,0.170143744224954,0.268986043591622,-0.0100537421036014
"42",0.23898424640395,2.66787167053955,1.2307051872972,-0.189162177008575,-0.404992441271747,-0.639388537483829,-0.676904668219021,-0.573072063702132,-0.122507945603457,0.140685010239862,0.0225270229180191,-0.516136461913415,1.35069287874535,-0.446639990765726,1.7161904726262,0.421525072844101
"43",-0.162387092785609,-0.273384794378059,-0.0945715045481154,-0.600549981397184,0.924502269090556,-0.251830260917551,5.27012686286627,0.0956234434088571,-0.352082561434566,-0.666102224246862,-0.213705691654265,-0.503053809329395,0.0599712787708485,0.485809587837237,-0.399382746917729,-0.108458966984829
"44",-0.312651057856473,-0.501132325347193,-0.562090755023335,-0.645000078579379,-0.387197376715047,-0.658799926503856,-0.459792499430438,-0.456929823992207,-0.633217217309161,-0.603767005703008,-0.427808177308756,-0.518952821434019,-0.493467611285302,-0.905199246854095,-0.704376717758431,-0.922372995686539
"45",-0.612818668320361,-0.491393295203161,0.19059584957477,-0.643000781835852,-0.919732342004653,1.94491050403593,-0.520235699648458,-0.86869617538355,-0.745101989519891,-0.583072785131992,-0.220896981633225,-0.341931614024316,-0.281152750336197,1.08623525533067,0.19838315327821,0.00247083312453374
"46",-0.381558334669948,-0.0292981833269679,-0.384258297214673,-0.641898874576871,0.0986844068194456,2.66871789169935,-0.415506744226655,-0.422391029607244,-0.79225600592897,-0.505879932168825,-0.319879454143365,-0.380653754472484,-0.180297049548643,-0.203403004909014,0.124459082676097,1.99619415748721
"47",-0.11059401132827,-0.201664543587866,-0.510227607976792,-0.648270998051889,-0.123557373432434,1.24929300696089,2.8092324827362,-0.696451588771301,-0.543276113378723,-0.256184325079505,-0.385077804827365,-0.542344597227543,-0.491602887127871,0.0114325370396196,-0.910024200428221,-0.796382564067287
"48",-0.225416789606691,-0.764104973103169,-0.678333040792289,-0.571511404396837,0.0233541251753724,-0.815171233354301,0.0995697851542884,0.0656843947441285,-0.443046735270054,-0.570781301606083,-0.28457183599757,-0.443163256184875,1.71234706118854,-0.273873417735719,0.0150098917958091,-0.190968370851059
"49",-0.174127258735248,-0.10794079045657,-0.181615361977842,-0.606373812376471,1.62779882463715,-0.729611852691912,0.0363427997748307,1.86601875201309,-0.0923565669548553,0.264848819577289,-0.0214802898049312,-0.325670103424504,0.0722678258479731,-0.827972062384595,-0.740748654420085,-0.957739306431933
"50",-0.64618689562182,-0.346709989442881,-0.356923610464884,0.198443774725557,-0.907358224867769,-0.747392609119868,0.186967405714449,-0.687693586867566,-0.127389351186909,-0.643077028685726,-0.132052767267026,-0.186782976203416,0.269364600075041,0.7922500199409,-0.028245293935037,-0.633492052635502
"51",-0.574317845634974,-0.717353810255688,-0.494507788559377,-0.608307435500863,-0.474863999488609,-0.571005980782136,-0.613991353356292,-0.8198036444021,-0.548659606299566,-0.144670371950751,-0.412311267266776,-0.375777591007816,-0.522654700055327,1.21642528716035,1.67990158065021,-0.0046912291480892
"52",-0.655422220199557,-0.634668615556056,-0.519331448525964,2.29746188771971,-0.300858642743208,0.383526716329746,-0.359519276447496,0.0146283413362155,-0.372645801196199,-0.557147888235034,-0.344877606378784,-0.322065759869141,0.445785376690092,0.374953959231017,-0.282639626044698,0.00830785011542779
"53",-0.851904272699424,-0.741395304529487,-0.547769826965346,-0.50339743711446,-0.150671151455661,-0.614435123065405,-0.37299483874325,0.186531515444266,-0.591739123025886,-0.620895904832001,-0.414143331690909,-0.321082150410276,-0.646513474892747,0.212172372633841,-0.253742733170122,0.38048659211518
"54",-0.585094012765111,-0.250618083944652,-0.45110598582507,-0.601975259069604,-0.815868627452383,-1.03792507716507,-0.521246750086752,-0.697771097092455,-0.224823672618415,-0.697114024944982,-0.408671534510424,-0.43871146336215,-0.496461500745594,-0.492279505562145,-0.797353643124578,-0.909326527713357
"55",-0.653797031697852,-0.341525699607382,-0.387042835009132,-0.613145488676827,0.205880940871226,-0.286681801108492,0.651472507124277,-0.0484431291367583,-0.508842042881208,-0.344656118061486,-0.258539085437915,-0.359790569824624,1.43533096276911,1.11674806240073,0.913254004534553,1.54063939626704
"56",-0.448130135579688,0.141241001968046,1.51319682444949,0.10029385734078,-0.319271854591423,-0.572681841153757,-0.386259593753071,-0.559019823713554,-0.427621495841063,-0.42350378799918,-0.176858463196839,-0.251116886660713,0.246070431447007,-0.0539544501681165,-0.0673184931973789,-0.291828024666503
"57",-0.86781424184478,-0.345474336222287,0.252458195153351,-0.047272005176782,0.804968052542354,0.417048931362024,-0.0745061944280727,0.782394526552295,-0.568781160914141,-0.573424206197437,-0.234107867188877,-0.270296799180157,-0.264649381784417,0.557026449567527,0.0901640628915632,0.175440137742747
"58",-0.214524777863841,-0.647694494074155,-0.492880954069408,0.0414137132150506,-0.466742497356784,-0.855236246544349,-0.171270280634409,-0.616132285301828,1.20617474315781,0.142370146297108,-0.284003800421484,-0.395713511650874,-0.390972328267154,-0.968965040988555,-0.924564459007223,-0.403943047794241
